transaction_hash,block_number,date,asset_id,seller,buyer,maker,taker,sale_price_eth,sale_price_usd
0x39b5fd1c11038ca7d966ab6526b3b9a8b784450d33cdf7d0c91bee35f9df8374,13793058,2021-12-12,3116,0x5d70a49e217dbdc1a5049542d70c0fafba5e6bf2,0xb225cbadd5453ed323d248916a00b32759a20a33,0x5d70a49e217dbdc1a5049542d70c0fafba5e6bf2,0xb225cbadd5453ed323d248916a00b32759a20a33,2.9,11831.448999999999
0x52dc0720cfed6becca2e3b380229451293149cdf0e3c59bb9eb2ca6b853f07d1,13793055,2021-12-12,3709,0x93601ed6415f675fcd9bea0d86ddb1b167f1a578,0x8fe5bf74e5afbc3d8d0dc3bd8a45dbc78b40d1ba,0x93601ed6415f675fcd9bea0d86ddb1b167f1a578,0x8fe5bf74e5afbc3d8d0dc3bd8a45dbc78b40d1ba,3.0,12239.43
0xd9d5b7a7b67db3772c45184f506c86936744096b29e3116d4d6b7b4a1b2c1985,13793055,2021-12-12,7343,0x484585fe5b976c2afac0f2c912447059ef41bf78,0x17cc91dba00bd95d9c92577b5a1a949647329782,0x484585fe5b976c2afac0f2c912447059ef41bf78,0x17cc91dba00bd95d9c92577b5a1a949647329782,2.19,8934.7839
0xa6e92666adca3c48b2b4a5cfcb35d3a7e9d2963bca7dd712cd5a471ef90f2853,13793048,2021-12-12,7758,0x89cbb15c7ab08a39328b0e3ddf8cffa8d7c50899,0xb1e079854268985431935ce53aa54c8e1722fa0d,0x89cbb15c7ab08a39328b0e3ddf8cffa8d7c50899,0xb1e079854268985431935ce53aa54c8e1722fa0d,3.0,12239.43
0x14653f393297b56fe073f592b1e1db04ab4814bd0b6ffe2f3b3763dfb210ed9e,13793046,2021-12-12,6521,0x689e9cace83136fbbd526f45bd6976ae33906f1b,0x2a0e4bd8948e3945e139fdba5ea4a1e40fbbd108,0x689e9cace83136fbbd526f45bd6976ae33906f1b,0x2a0e4bd8948e3945e139fdba5ea4a1e40fbbd108,6.5,26518.765
0xc4749c98a87b1e8902cd2ad667c1c3414866b8a04a783b51954602bd9d56756d,13793046,2021-12-12,3428,0xb2a8540e78ed8ec4a1a5bc836ff690d8e3f51391,0x944fdea9d4956ce673c7545862cefccad6ee1b04,0xb2a8540e78ed8ec4a1a5bc836ff690d8e3f51391,0x944fdea9d4956ce673c7545862cefccad6ee1b04,5.0,20399.05
0x3ec076b88f495d05e28676ab72856ef258aff0bf8b53ae3fbb4e23be9f8e0c47,13793043,2021-12-12,4025,0xb5556acb2ee4f6189032525f32cdaaf9ed7d3b84,0xe9ca5757aa58e3f852d8d6c20581fc4c39769549,0xb5556acb2ee4f6189032525f32cdaaf9ed7d3b84,0xe9ca5757aa58e3f852d8d6c20581fc4c39769549,2.5,10199.525
0x7a0a735c1393f5e49486e7ebdaae3be8b32e14a7f95f66f5f62228ea542ee0d6,13793043,2021-12-12,1723,0x3b22621a2b0e1f8dd3056975efc2150d5fbee980,0x6c167ae3f9247ccfbe9b9bf3c1b014612ca680a5,0x3b22621a2b0e1f8dd3056975efc2150d5fbee980,0x6c167ae3f9247ccfbe9b9bf3c1b014612ca680a5,3.0,12239.43
0xb5e6ff10701d36cfbed636e4cb9a43815d1099675db6e28bfdc117ce16d21c6d,13793042,2021-12-12,1864,0xb0ba8ae2c7260d73ac6e966effbe4f2f17373878,0xae667ed58c0d9198fc0b9261156d48296c1bb3da,0xae667ed58c0d9198fc0b9261156d48296c1bb3da,0xb0ba8ae2c7260d73ac6e966effbe4f2f17373878,2.0,8159.62
0x68a20d4ed3fbaf4056273cee76d6a017df893d5ee59da544fc73a830d0e6eb44,13793039,2021-12-12,1393,0x159584c7f2a479fe24801199f2861feb734e8efe,0xd17ff37a8047f3520d0271b548f9a1066a8737df,0x159584c7f2a479fe24801199f2861feb734e8efe,0xd17ff37a8047f3520d0271b548f9a1066a8737df,2.45,9995.5345
0x679675872425bdd064c1672b7140d8e4745c58531721feaa72b92b6559274e41,13793038,2021-12-12,326,0xa4afb515dc5fcb4d40949be1c9520ae71c0220d0,0xf55a2bdcd6e9788b39bfd340250bde2c2c358009,0xa4afb515dc5fcb4d40949be1c9520ae71c0220d0,0xf55a2bdcd6e9788b39bfd340250bde2c2c358009,3.0,12239.43
0xf9677e552499d1ff6a13091a3e480c34ab01f56cc29fbbf7ad8963a0785d36d5,13793033,2021-12-12,1114,0x55ee31604277c7e01946502003b58b9ca883c1cb,0x6c167ae3f9247ccfbe9b9bf3c1b014612ca680a5,0x55ee31604277c7e01946502003b58b9ca883c1cb,0x6c167ae3f9247ccfbe9b9bf3c1b014612ca680a5,2.8,11423.467999999999
0xb74ee418fcedddf14dd84f62ef5711f7e1806df262b3212e8d27c889ae72b4c5,13793032,2021-12-12,5880,0xf293436e8b4f15715d1058d58d026fcb9121e558,0x7d03e3e2c833018ee3a8cfcf3876296a2186696c,0xf293436e8b4f15715d1058d58d026fcb9121e558,0x7d03e3e2c833018ee3a8cfcf3876296a2186696c,3.49,14238.536900000001
0x6291c7d0b72865ee6bd4765811424aba7736c10e8683a77716e96e83f077a981,13793031,2021-12-12,2023,0xf0c55da3a8274f6843434df0da437ed4ac0dd310,0x25c8ef79ac2bfb98796b1d632ed6b2b9d92091ee,0xf0c55da3a8274f6843434df0da437ed4ac0dd310,0x25c8ef79ac2bfb98796b1d632ed6b2b9d92091ee,4.0,16319.24
0xc4586545a38fd285b1541b00ab4a28bc3cd6a83ca29e9e18794f32f96db374e1,13793029,2021-12-12,1496,0x9344cbf7a51f9c86eb6a71a414ab1d4f6afbb4a4,0xab4eb1252276007b3f03faad484fbd30b1f2d6f9,0x9344cbf7a51f9c86eb6a71a414ab1d4f6afbb4a4,0xab4eb1252276007b3f03faad484fbd30b1f2d6f9,4.0,16319.24
0xdfee5ac79c4eb6b1a37bbf8182cd4d2939baca21229dc8edac0d0c443e70c568,13793028,2021-12-12,3605,0x76443a749b43f356a53f502afff64a9e2f4a175b,0xf9c11707d1f5fe2b7f4c82b2772543f2c4ef165a,0x76443a749b43f356a53f502afff64a9e2f4a175b,0xf9c11707d1f5fe2b7f4c82b2772543f2c4ef165a,2.5,10199.525
0xcd784350cf3487c55c0870bdf086040495f86e2a78a55f8d1b98dcf0d79d4079,13793025,2021-12-12,7326,0x54cda7207d147448b5522c6974212f00945c34ed,0x93c830bcb2705dd4657bec56e8b4413f50d6e708,0x54cda7207d147448b5522c6974212f00945c34ed,0x93c830bcb2705dd4657bec56e8b4413f50d6e708,2.5,10199.525
0xa5c841921fbdf73e22faba4366632358eaf29198869ea3c58c355d3ad9071472,13793023,2021-12-12,2573,0xaf4f39798a4d3210edf796ab8510c2e6af94bafd,0x7dbac5267cb19a0224087f8f841623ba868e2106,0x7dbac5267cb19a0224087f8f841623ba868e2106,0xaf4f39798a4d3210edf796ab8510c2e6af94bafd,7.5,30598.575
0x76c60f3273e2ab669cb6e93be960a4d09f8c79baf799f258fb5fced2b3998c90,13793023,2021-12-12,3185,0x14dec35854c5550afb8fd8394c3cf6593a974666,0x12f10e1948d5ff5c57774932c577d12b40d71085,0x14dec35854c5550afb8fd8394c3cf6593a974666,0x12f10e1948d5ff5c57774932c577d12b40d71085,3.98,16237.6438
0xa0fb256eb12ea2f57c0ae7831c7476515e71be1ae2341949da74d194ec2d4bb3,13793018,2021-12-12,6975,0xa07a8b7be9792b03a03c9386bf1c0a75ae033d49,0x84d74d7c40ec19713a638a7088ef77f653447874,0xa07a8b7be9792b03a03c9386bf1c0a75ae033d49,0x84d74d7c40ec19713a638a7088ef77f653447874,5.0,20399.05
0x7bc59718d42a222cac9989b299901a976926f33704959d5b3edc19342de32bc1,13793018,2021-12-12,4745,0x69b6d2b6d0ea8b7a2de97440635cdd9cbe8681f5,0x131aa683891c534828ae98c4f743aba334769371,0x69b6d2b6d0ea8b7a2de97440635cdd9cbe8681f5,0x131aa683891c534828ae98c4f743aba334769371,2.49,10158.726900000001
0xdc62727fdb14b4b7ca7bc175ec5beca1107bb17b4192e65a1c2dbae28643a59a,13793018,2021-12-12,5763,0x442ddad80cc2870f276800a177351e0bc69aceb5,0xf8c88df332628485c3a5ad84eb241c10588132b5,0x442ddad80cc2870f276800a177351e0bc69aceb5,0xf8c88df332628485c3a5ad84eb241c10588132b5,2.4,9791.544
0x59351251d0137f57f9ce0ccacd001c0925f7a0090f71a8cd0bce7953b8db8b9d,13793017,2021-12-12,562,0x95c024bf848ca283cc20c7752833304805376eec,0x835d6acea1c6577209d1eb4ee67df831a6abe9cd,0x95c024bf848ca283cc20c7752833304805376eec,0x835d6acea1c6577209d1eb4ee67df831a6abe9cd,3.0,12239.43
0x9bc533dfd134e7f33cc38ae39bd233871b41977f7d565aa13f775f4a8cd59ff1,13793016,2021-12-12,1129,0xc6d2e963fbddd4496628a21fbd6de8801f2ae32c,0x72ce421414ebc9f758c221faf0d40189e3549194,0xc6d2e963fbddd4496628a21fbd6de8801f2ae32c,0x72ce421414ebc9f758c221faf0d40189e3549194,3.0,12239.43
0x30ae992a7eb0c712fd5d5eb446e8b08484bf66766a0237f2d3d5194ca37b42fc,13793013,2021-12-12,1832,0x8fe5bf74e5afbc3d8d0dc3bd8a45dbc78b40d1ba,0x066e2e7d932859c8a0b0f806dd6e7beb9e450b87,0x8fe5bf74e5afbc3d8d0dc3bd8a45dbc78b40d1ba,0x066e2e7d932859c8a0b0f806dd6e7beb9e450b87,2.23,9097.9763
0x9093535c6b72b0fb4347c2c671fcdec89da002f4868b418d4f992ecc01d08d01,13793013,2021-12-12,2856,0xc0336b14ca2249da78b8b45b14890e825e3125b1,0x9794026c65249f6c6cbe83656670609ce9fa09b2,0xc0336b14ca2249da78b8b45b14890e825e3125b1,0x9794026c65249f6c6cbe83656670609ce9fa09b2,2.5,10199.525
0x7e8051fcc620e991cdaab1fc3e37fd12cb70164d1bbfa76e174da7633f4caa24,13793010,2021-12-12,4726,0x72143c3c142497a65fc6581657cb3a4b5fe6475b,0x84d74d7c40ec19713a638a7088ef77f653447874,0x72143c3c142497a65fc6581657cb3a4b5fe6475b,0x84d74d7c40ec19713a638a7088ef77f653447874,2.75,11219.477499999999
0x48929528bca5ae624f0823158cff49becfb1cdc75fea0aeb6dd75d60b51ee43a,13793010,2021-12-12,2159,0xb225cbadd5453ed323d248916a00b32759a20a33,0x8fdd38fbff8a5169397f180807c4550e39599899,0xb225cbadd5453ed323d248916a00b32759a20a33,0x8fdd38fbff8a5169397f180807c4550e39599899,4.0,16319.24
0xde2066d3eae8bc468b547567b785a996da6e5c1184f87b53faca7f4df7bd30b8,13793009,2021-12-12,5734,0xdb27d37572ea22a7c2b82d15101d6cabdb0b6f74,0xd2b7bee3e63eb4e2364d66e2c699db2cdba185aa,0xdb27d37572ea22a7c2b82d15101d6cabdb0b6f74,0xd2b7bee3e63eb4e2364d66e2c699db2cdba185aa,4.1989,17130.714209
0x53403881c57327427eaa3b58e97a4d786d7620c6b47fd0b8999cde0d884734e7,13793008,2021-12-12,1167,0x159584c7f2a479fe24801199f2861feb734e8efe,0xd2b7bee3e63eb4e2364d66e2c699db2cdba185aa,0x159584c7f2a479fe24801199f2861feb734e8efe,0xd2b7bee3e63eb4e2364d66e2c699db2cdba185aa,2.45,9995.5345
0xb1bd5ab576a5bb1aefc49425fcb79d5fb4b7f86fa51791f97d8eb7db9d32ebc2,13793008,2021-12-12,3349,0xbe81cca2fc9f28e24ede0363ddfcdcba31ab1e3f,0x20e39f002ba523aceed5fd9cd5e738b76caf1982,0xbe81cca2fc9f28e24ede0363ddfcdcba31ab1e3f,0x20e39f002ba523aceed5fd9cd5e738b76caf1982,2.25,9179.5725
0x823ed9857c521f8761bde48fbb66a1ce6782699b38c2044584a7ff0220d51f25,13793008,2021-12-12,5736,0x13808ebe3873a65c7c6409a4c0012efa1c3e56ee,0x2f5e8148b7e72de72d46b180581b1bfdabf6900b,0x13808ebe3873a65c7c6409a4c0012efa1c3e56ee,0x2f5e8148b7e72de72d46b180581b1bfdabf6900b,2.35,9587.5535
0xdacbc6a7046713dc1ac8db4b73df168c810c5db54e4218c4dbf61f7126df8707,13793006,2021-12-12,6445,0x0ecddcf41754360ab129d7ca4c8abf220f9c32bd,0x75b3011d74a1557f44c0bc1ce30027006a83e1e8,0x0ecddcf41754360ab129d7ca4c8abf220f9c32bd,0x75b3011d74a1557f44c0bc1ce30027006a83e1e8,2.9,11831.448999999999
0x99e6f3aec05d30da9eeb6446e9a065301e6e7ca92cc8250cdabe3530d386b016,13793006,2021-12-12,2448,0x66249043e695b063e0de19138544b702033e9ef3,0x9634445e293a87ab77ca3cf5b43da94aabc544b6,0x66249043e695b063e0de19138544b702033e9ef3,0x9634445e293a87ab77ca3cf5b43da94aabc544b6,10.0,40798.1
0x3c1f4eeb1a4522fd4eeb1d31db9c0374d60e77380fd2b4e904fdd86c1b676834,13793004,2021-12-12,1054,0xe813d3395d6c63722195d06f10aebc7b72950ffd,0xb3d1bf37cc9da5373244a2c656269a33cf0e70a7,0xe813d3395d6c63722195d06f10aebc7b72950ffd,0xb3d1bf37cc9da5373244a2c656269a33cf0e70a7,2.8,11423.467999999999
0x8007e1f7a7128f9d62b0029673b8fae30143e86717a32f4be04e4f541d754b2c,13793003,2021-12-12,1808,0x64af0b826a315e88f2726c7f5a2291f2bd3a39e3,0x8951ec8975c06657784c3c3777050377402ee549,0x64af0b826a315e88f2726c7f5a2291f2bd3a39e3,0x8951ec8975c06657784c3c3777050377402ee549,2.4,9791.544
0x6c6e4aa1597ce96280a60b6ce7df255235e13ff99714041b9591387bb6e97eb4,13793003,2021-12-12,4405,0x96ceed8be02c2f346c8fef7d830a24b5ee2a435a,0x0ab6cfe285f078d69363cc3cca881689de0fc915,0x96ceed8be02c2f346c8fef7d830a24b5ee2a435a,0x0ab6cfe285f078d69363cc3cca881689de0fc915,2.95,12035.4395
0xaf634afbfd6e273026ce0449a60c13f37597b25edafdd1b0cd9cd0ce2949a41d,13793003,2021-12-12,2711,0xc0336b14ca2249da78b8b45b14890e825e3125b1,0xbbc888d5b91cc537abd02ac8ea3bd3212ec21604,0xc0336b14ca2249da78b8b45b14890e825e3125b1,0xbbc888d5b91cc537abd02ac8ea3bd3212ec21604,3.0,12239.43
0xeea0d0a94a6d5938954f369523a15de958c2373f4cea4e78ada834d5df717055,13793001,2021-12-12,982,0x28c0095fd01e784fb034a566b11000ee2095ef64,0x28ef1cbfceba826789be19833ed597c9a9bcc791,0x28c0095fd01e784fb034a566b11000ee2095ef64,0x28ef1cbfceba826789be19833ed597c9a9bcc791,3.0,12239.43
0xdbb84e7cfc4305d63ba7039a26fcb25744af4352ffd49ebb5d30db25f44953c6,13792998,2021-12-12,1605,0xdf84bd25527c156e158499110ffd745282cb6557,0x05b41dc849615bb44161bdb8121478b5c85e1f39,0xdf84bd25527c156e158499110ffd745282cb6557,0x05b41dc849615bb44161bdb8121478b5c85e1f39,2.24,9138.7744
0x229a2e4da42b57974cc4c50ad2da33cfd8cf600f25d74dd699993a2e37610ab4,13792998,2021-12-12,4404,0x05f6a0a3b62271e9d9c7868adc3eeb52e39455f2,0xb602d49a76d99cab5744fd0cfc172d2cdf933752,0x05f6a0a3b62271e9d9c7868adc3eeb52e39455f2,0xb602d49a76d99cab5744fd0cfc172d2cdf933752,3.0,12239.43
0x9b5585f53594ae2f6e6d24fbd03cb332573df434c8e0bbb8ad6d1fc51d0eb00b,13792997,2021-12-12,852,0x25d49c5357788721b30bf17c426195d09c6480cd,0xd2b7bee3e63eb4e2364d66e2c699db2cdba185aa,0x25d49c5357788721b30bf17c426195d09c6480cd,0xd2b7bee3e63eb4e2364d66e2c699db2cdba185aa,3.0,12239.43
0xa51b2ce72c556cb054015f15e7aa88bb7081ce2a987e081b520df2bf496e035e,13792993,2021-12-12,7337,0x6b3bacba7a6da1d6660079f5fd49fdc167ec5783,0xf5a145ee8139554017e12cb058d23f07a9c76f5c,0x6b3bacba7a6da1d6660079f5fd49fdc167ec5783,0xf5a145ee8139554017e12cb058d23f07a9c76f5c,4.2069,17163.352689
0xe79fc6a230ff572e96243d31384a8de8893464481c8621ed183a628d9a3d323f,13792993,2021-12-12,297,0x74cd4da33a678b760ac7436e143b03efbae3f5c6,0xf05c49d9b7f5b6602730de479c967e10a1cec39a,0x74cd4da33a678b760ac7436e143b03efbae3f5c6,0xf05c49d9b7f5b6602730de479c967e10a1cec39a,3.0,12239.43
0x15c460abd416e8fffcd5013a571afb69b4d06e2f8bad6e469b01c6a5b6845d71,13792991,2021-12-12,4652,0xc1f92cd68ac2291166dafc0a7b9a3b38dda3c790,0x144c6600127b5f744a32c3c893bf941d60db8837,0xc1f92cd68ac2291166dafc0a7b9a3b38dda3c790,0x144c6600127b5f744a32c3c893bf941d60db8837,2.23,9097.9763
0xaeca960b83d06b3eb479eb504655cd09dba599f200d7d00c45c2ab3119a85f2c,13792989,2021-12-12,6234,0xc7aa8d7cf4d340a8e3a226806c98e6a5c0317980,0x1aa780bb10425b86bcf05ecbb7953f9a93729ed9,0xc7aa8d7cf4d340a8e3a226806c98e6a5c0317980,0x1aa780bb10425b86bcf05ecbb7953f9a93729ed9,4.0,16319.24
0xd8c88315760151ae3541d5bf89d39d4d91cde2bba8b48ad1b60c4a8c009e425d,13792989,2021-12-12,379,0x262cda145d2dc6a12814b4f8f44f1adc1352464c,0xe887f13bfc9a33ca3de5a5ceb2ff3126f45b8100,0x262cda145d2dc6a12814b4f8f44f1adc1352464c,0xe887f13bfc9a33ca3de5a5ceb2ff3126f45b8100,2.75,11219.477499999999
0xe5c9cf13d61f16d969c4909822a4a803ae4103126b7cd33f8dfe6e84f39bfffc,13792988,2021-12-12,2517,0xc0336b14ca2249da78b8b45b14890e825e3125b1,0xd2b7bee3e63eb4e2364d66e2c699db2cdba185aa,0xc0336b14ca2249da78b8b45b14890e825e3125b1,0xd2b7bee3e63eb4e2364d66e2c699db2cdba185aa,2.45,9995.5345
0xbd81bb1a4527396e00b6a73af7e14d7f630fa1f2cffb6e60c2bde210f2bf6af9,13792983,2021-12-12,2078,0xb0ba8ae2c7260d73ac6e966effbe4f2f17373878,0x608e54a867fd6611d85f92e0dcfb5d4085e86b65,0x608e54a867fd6611d85f92e0dcfb5d4085e86b65,0xb0ba8ae2c7260d73ac6e966effbe4f2f17373878,1.0,4079.81
0x644bb9e017a270d71e852198d0bd7487b05a69417a683de9594c67a4e4022528,13792983,2021-12-12,7521,0x89cbb15c7ab08a39328b0e3ddf8cffa8d7c50899,0x80b71f0eb5f6891f104e9bd161407ad0c444ea22,0x89cbb15c7ab08a39328b0e3ddf8cffa8d7c50899,0x80b71f0eb5f6891f104e9bd161407ad0c444ea22,4.5,18359.145
0x6e94a98beddab90d70443117bd5e65094db3dd650a22e84fa8b61ab0387db6cc,13792982,2021-12-12,7336,0x89cbb15c7ab08a39328b0e3ddf8cffa8d7c50899,0xdfdb5cbd8e033d6af092648905de738a1e639579,0x89cbb15c7ab08a39328b0e3ddf8cffa8d7c50899,0xdfdb5cbd8e033d6af092648905de738a1e639579,4.5,18359.145
0xb20f57ad263241e097d62440870d19475e134ca5a981ad35196ac8104ffc95b3,13792982,2021-12-12,613,0xde70bdf7dfe13614d281716813274380a59e3e5d,0x7cacff8e900bb7ffda51c892bad15a95d8103607,0xde70bdf7dfe13614d281716813274380a59e3e5d,0x7cacff8e900bb7ffda51c892bad15a95d8103607,2.49,10158.726900000001
0xa8ac1c4ab9f6f72d7e22a30e2969a7687e6d704f0af45d0ac9482279e33555fb,13792982,2021-12-12,7280,0x2167abe1e4a582bf533bf25c3c5d28de17cd29ea,0x7cabb73f5b840b245ec2528751445da1f6dd7eee,0x2167abe1e4a582bf533bf25c3c5d28de17cd29ea,0x7cabb73f5b840b245ec2528751445da1f6dd7eee,8.5,34678.385
0xb64f519fabc7b15e0a1f97ca613582b21c720dfae6d2b9b74d28ce8d6212b50d,13792980,2021-12-12,60,0x28f720427ddc093b6979244f4635e0eb9dc6c89e,0xd2b7bee3e63eb4e2364d66e2c699db2cdba185aa,0x28f720427ddc093b6979244f4635e0eb9dc6c89e,0xd2b7bee3e63eb4e2364d66e2c699db2cdba185aa,2.88,11749.852799999999
0x24169a0ecb41980623871b366b4f266638093892c2f990d1b96b88731b2e2f25,13792980,2021-12-12,3914,0x9794026c65249f6c6cbe83656670609ce9fa09b2,0xb24cdb0e54e755bc20ac921128f1301177b46ef6,0x9794026c65249f6c6cbe83656670609ce9fa09b2,0xb24cdb0e54e755bc20ac921128f1301177b46ef6,2.99,12198.6319
0x76b9664dfb9ef555b62477241217af2ee21305e124c42cc8040d686053db3977,13792980,2021-12-12,3030,0x414826beb718f2b204bca67b949604bdc739fcba,0x04173063c0c491470b735954790f94ed307aae9d,0x414826beb718f2b204bca67b949604bdc739fcba,0x04173063c0c491470b735954790f94ed307aae9d,3.88,15829.6628
0x64bd66b6f19beb882d14b6e09eef4f0c33e7cd106fac5748fa7f5bda776089c7,13792980,2021-12-12,2503,0xab4eb1252276007b3f03faad484fbd30b1f2d6f9,0xd83e56ab9667e5bd1b23e5b2b701eedc5a79e8d9,0xab4eb1252276007b3f03faad484fbd30b1f2d6f9,0xd83e56ab9667e5bd1b23e5b2b701eedc5a79e8d9,2.4,9791.544
0xbb6a056c94af9712e2fd26ca33c3b7f7e3907bfbb03c6d27306eb57d801feda7,13792978,2021-12-12,1455,0x4fbd8c884640a10d20a2dcbc4cd85146f0b0efd7,0x8c932d36b8e5f35e245b74d22f49be6611219a6f,0x4fbd8c884640a10d20a2dcbc4cd85146f0b0efd7,0x8c932d36b8e5f35e245b74d22f49be6611219a6f,2.0,8159.62
0xb008ae69cd69dbd829e16f9237cc4883ce54ba8d57e5d88722dd42b499863562,13792978,2021-12-12,5304,0xa38edb4ec64d276bdd0795055a4d24a194eca1a6,0xf9c298545da80df7767c4e5a9296a071f13702b8,0xa38edb4ec64d276bdd0795055a4d24a194eca1a6,0xf9c298545da80df7767c4e5a9296a071f13702b8,6.0,24478.86
0xddecadac7c7048a166c779829fbbdd7088a7c8f46f59ed54b4cb80a41d6707ca,13792975,2021-12-12,3152,0x616ed054e0e0fdbfcad3fa2f42daed3d7d4ee448,0x2ed0db8d2870ccac48b1693b9efe4341fedaecb1,0x616ed054e0e0fdbfcad3fa2f42daed3d7d4ee448,0x2ed0db8d2870ccac48b1693b9efe4341fedaecb1,3.5,14279.335
0x97239a7fe470c41fc847a79be80b1a6f091771dce9f48b1c405a826b1479327c,13792974,2021-12-12,485,0x8abfcaa233ff45619543f4e10532c2b3292d0c6d,0x3de34efbec6a7995becf3d1847bdb26992cf3784,0x8abfcaa233ff45619543f4e10532c2b3292d0c6d,0x3de34efbec6a7995becf3d1847bdb26992cf3784,2.1,8567.601
0xcbe7cccf101ec6547f622cf408355634903468d28854c67165ec235618c1f957,13792974,2021-12-12,578,0x93c22236cec86c4451bf266218f8ab6216d7866f,0x7d03e3e2c833018ee3a8cfcf3876296a2186696c,0x93c22236cec86c4451bf266218f8ab6216d7866f,0x7d03e3e2c833018ee3a8cfcf3876296a2186696c,2.69,10974.6889
0xad7a1abdecd357fd4fcc44a3b0d1bbae8adcde19157bf5730e97dbc6b3b07bb4,13792973,2021-12-12,1079,0x7083a06cd34239cb29a6a41eeb8a1bc31cb6ae0d,0xd2b7bee3e63eb4e2364d66e2c699db2cdba185aa,0x7083a06cd34239cb29a6a41eeb8a1bc31cb6ae0d,0xd2b7bee3e63eb4e2364d66e2c699db2cdba185aa,3.0,12239.43
0x3bf7727e3201439e31328f2d032e153356d1a688465c5282fde9ea55cd0311a9,13792969,2021-12-12,364,0x93b4c52eeb09b613febf3267914c04ab38f3a635,0x39019bb09e67a3714ba2128c7088ec2b410d9d92,0x93b4c52eeb09b613febf3267914c04ab38f3a635,0x39019bb09e67a3714ba2128c7088ec2b410d9d92,2.25,9179.5725
0xacca1ab7a4f3616fa679421d57e98aff561e7414cfbbdde7b3e67418827435cd,13792969,2021-12-12,6564,0x689e9cace83136fbbd526f45bd6976ae33906f1b,0x93df35071b3bc1b6d16d5f5f20fbb2be9d50fe67,0x689e9cace83136fbbd526f45bd6976ae33906f1b,0x93df35071b3bc1b6d16d5f5f20fbb2be9d50fe67,3.8,15503.277999999998
0x608cf8946ef2e5d06939d62ef295444679773f33baa9699910fc91b7dca63336,13792968,2021-12-12,1628,0x4fbd8c884640a10d20a2dcbc4cd85146f0b0efd7,0x1aa780bb10425b86bcf05ecbb7953f9a93729ed9,0x4fbd8c884640a10d20a2dcbc4cd85146f0b0efd7,0x1aa780bb10425b86bcf05ecbb7953f9a93729ed9,2.0,8159.62
0x1d9a7fd7c690c6cad9178701473d81252345c73093ba178aa0f697a0d8a142bb,13792963,2021-12-12,6668,0x2ed0db8d2870ccac48b1693b9efe4341fedaecb1,0xece772fe6bb5e9869c12ecfa94f5a6b463ee6cd7,0x2ed0db8d2870ccac48b1693b9efe4341fedaecb1,0xece772fe6bb5e9869c12ecfa94f5a6b463ee6cd7,3.33,13585.7673
0x4b5b00745ca19e4564b8b37682de79e2a9826abc31abc772ecb5f090b8d2dd6d,13792963,2021-12-12,6697,0x321172b8331b8ae1f633955bce1929e81c8eea89,0x6032cc6c2d95817034c987c826c999077cff9ae0,0x321172b8331b8ae1f633955bce1929e81c8eea89,0x6032cc6c2d95817034c987c826c999077cff9ae0,7.5,30598.575
0x833bf7f4d36030dd261bf10441efcdf46dcad03143a50c04f0a84f53834b81ab,13792962,2021-12-12,1646,0x28358cef6f55f9746c9c26c62e5728036b4f64b8,0xdcc247c399a140c4e4d26fcce2d59c5dc66e77d0,0x28358cef6f55f9746c9c26c62e5728036b4f64b8,0xdcc247c399a140c4e4d26fcce2d59c5dc66e77d0,2.8,11423.467999999999
0xcf1b6c98af6fc1eae412b15b329c912acc7c48c6469978f11ec5fb51d015e181,13792959,2021-12-12,6195,0x6201539cdaab71be9aa41e0cb7cc08302bac71b1,0x8a686da0c35e17050a0b44f3b6eaf5927c2333a4,0x6201539cdaab71be9aa41e0cb7cc08302bac71b1,0x8a686da0c35e17050a0b44f3b6eaf5927c2333a4,2.0,8159.62
0x9335ce1bd8b39bd56c02165dd546b17fbe8079efb1a6dbf788caf2ffdad9bc4a,13792958,2021-12-12,4288,0xb4a7cfc7b8ca377a0deeced0ee944a98efbd432e,0x091e3b88f487982641d11868b798fbc83a78dbfa,0xb4a7cfc7b8ca377a0deeced0ee944a98efbd432e,0x091e3b88f487982641d11868b798fbc83a78dbfa,2.22,9057.1782
0xd72d5c4954edc5074c99033e03172ed8e7759a84c1c55b868fb5a490dcb6984b,13792958,2021-12-12,857,0x28c0095fd01e784fb034a566b11000ee2095ef64,0x54296fe0c5eb70ba5d893e744733ebb9846ece72,0x54296fe0c5eb70ba5d893e744733ebb9846ece72,0x28c0095fd01e784fb034a566b11000ee2095ef64,2.0,8159.62
0xe237f240db7a30b64fe3daad8d58a9bfd5e7f9b3c49b14f2260470362c71105a,13792958,2021-12-12,3304,0xd2ca4c50ec57848965ba7c3b41699e5f53e25a21,0xd17ff37a8047f3520d0271b548f9a1066a8737df,0xd2ca4c50ec57848965ba7c3b41699e5f53e25a21,0xd17ff37a8047f3520d0271b548f9a1066a8737df,2.0,8159.62
0xfc3b6902407d4457f5d9077e6972ee9506b38ee299f78d51bef3562feb98dd20,13792951,2021-12-12,7451,0x89cbb15c7ab08a39328b0e3ddf8cffa8d7c50899,0x4c6b83ca1c59781fab57790a46281bbd93e539fe,0x89cbb15c7ab08a39328b0e3ddf8cffa8d7c50899,0x4c6b83ca1c59781fab57790a46281bbd93e539fe,3.0,12239.43
